image_path,category_id,class_index,species_name,split
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/f1ed148b-9d36-4c50-b0ed-5238c8c15cad.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/dac40d28-2f8c-4453-9086-1e71ad570832.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/3de22aa1-0e23-4945-af35-34ac223e0455.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d1baa0b9-b8e8-4ea4-8f7f-3006791b2054.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/dd51f0c6-a399-4680-b186-ff287b8121e0.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/6886e86c-6d0c-4052-84d5-bc0433848fc5.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/903d9657-46e1-4183-958e-659b9751ee3b.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/30af3900-2910-452f-b4c9-09005b0a93a5.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/be1092ef-c58d-4270-8707-1843b3a10d91.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/a896b691-bfb2-45b1-afdd-f09464e538dc.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/8f232d04-4c6c-45f4-a124-548cb52df712.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d68ee1fd-1ad2-4773-92d6-b71bd009c48e.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/41a355c2-70b5-4dd7-afa4-fa97429d61d8.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/2327ae84-321c-44c6-9e68-42c3d9676afe.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bc45b4b2-c8ea-49a5-a9cb-2bc6855d07dc.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/ba54817e-7703-4c67-adb1-54b02bb49666.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/80989fc2-b0b7-4936-a69f-a8c8b6499563.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/c9e29627-0ca4-44dd-bb92-d3e36bbc067c.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/b4304965-f369-452e-a74c-fbe87050c30c.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/9758a1ef-d918-44a8-a91a-650c952ad607.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bcc4d42e-22d8-481a-b27e-fb0f6a5d8695.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/9746872f-8ce2-465b-bf43-a4442913d877.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/dcfefc5d-2b81-4417-924c-954fe6b55682.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/a973f815-65f1-4cbc-9020-6da03522f282.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/c043753f-e4d7-4e70-b7b2-8f6eba6d8cf1.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/9762413e-4f2a-462b-87e6-5e7351b06197.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bc734bc9-9720-4218-8dfe-99fc7056909e.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/e1b73e41-2fcc-4ada-bf48-91ea9c4cddf3.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/22d54137-fd8f-41b8-93f2-b88af5fbc4fc.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/146abb56-68a8-4a63-b92e-aa43b4498075.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/4199a40d-389b-4fcf-84c3-8f9367ba4c1c.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/2af8e01b-ed0d-4082-ab8d-dfd3182821c5.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/14b1adde-2b3a-4873-8ee1-ded8d549c1c0.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/e3df20a5-39fc-4bcd-84b3-b6e38e667ad9.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/ae0c460e-7dcc-4cc3-bf70-7810c67e44f2.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/756eddf8-aa25-400b-aad5-318cbd4ed0de.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bd4ff13d-51ee-4f92-8343-b335ed971dc3.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/f7c954e9-080b-4b12-bd8d-03b655da3576.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d18bff7b-eaf1-4a9f-9a8b-7f19c2f4affe.jpg,9,1,Araneus diadematus,train
subset/train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bd937dff-9a34-4c9f-8732-5235115abeb8.jpg,9,1,Araneus diadematus,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/81f74301-9708-4fb9-a53e-b93ab371d92a.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/7c70f9e3-bdf4-414b-89eb-6ecd55155fd6.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/0e7e1cc7-081e-4a98-8c33-ea3db0bb40de.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/81fa3b37-8e05-48b6-abf5-a9e0c3bb6a44.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/d386e8fa-a0d6-43df-b840-55727be5139d.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/5e8901ef-17fe-4fb5-81db-eddcc1392312.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/c22e476d-acbc-42dd-8710-4aa9eecef6d4.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/d7e12678-5ec9-4663-9919-7ee4bbcd81a4.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/109a9651-2d61-425a-8ca7-2806dd4b8ff6.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/9e6cc730-9c24-4c6f-b701-27732e879341.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/d29532c0-1d7b-4334-bdad-bb853e519077.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/79d6b3d2-0bce-4b19-8562-41005469361a.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/8e9dabb3-15df-4c10-a524-a4a01677552d.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/e401b93d-ec36-4c77-97bb-de6c4d6bbe66.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/9cdd9433-4493-4dc5-98bc-5e9cffb0e132.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/ff534e11-1a08-45dc-a76c-a45a40eaed8a.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/e3489e5f-d7c1-47b5-8586-3d6a943ce189.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/70f98991-b3da-4a44-9a87-330223105962.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/2dd698a6-641a-4468-8cb7-39472d3d51c4.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/0b3a349a-8e71-4d4e-b566-b7f86833c389.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/99f95027-5517-4ce6-bea5-ddb84a4006a9.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/58f7ac7a-a01d-4352-b24a-f99cbf2cf8b5.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/71917d51-3ce8-4760-ba5c-9e8591f0a6d6.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/6e1bfdcf-4121-447e-8176-3760bb9a2eda.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/c44ea69a-9e63-49c0-97ed-4eb5f0c66d8e.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/2a3d94ee-0a38-4707-9523-e87268d1fda2.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/ba6f5250-bd7f-4b6c-90cc-e774dc9f866b.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/59630af1-d012-4cdb-974d-e1b559ed1c5e.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/60445e9f-7aac-4b57-9188-0c1e62b9295d.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/ef7710c3-1bf8-4671-8a72-83459b9a2ec5.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/4e5a682d-440f-4dac-a786-ff9c00ea302e.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/1ea06f43-abc6-415f-adb1-d5f256e44a43.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/eae1e666-ccaf-47e6-9fc3-af5786a4ed75.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/d59e159f-455e-45ab-8092-dcf5f89bc1b4.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/fb550672-be58-499e-a2c5-d2347fd2f4ae.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/113340f2-56f4-4a61-aa88-10da4d969596.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/66c81fd4-67c9-43f7-82ea-6e6cb3f56c83.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/acd69daf-7689-463a-b943-5ec68d24da05.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/1fca9d01-9428-46a6-b8a0-fa1719cf0bcc.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00027_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Eriophora_ravilla/ca9a7b38-7a95-4ce0-bee0-72e675875b95.jpg,27,2,Eriophora ravilla,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/ab7ca636-7bcd-4924-b6a6-aba83b46d123.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/e491d762-32b6-488f-9655-37deec946e56.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/6cded75e-79a7-46d9-9ddd-54e34d0d1a7b.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/c171c534-d4dc-419f-b112-e49b9cd03441.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/d05ea6c5-ce99-451e-93f5-d33c887801f4.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/f441d9e6-9ec0-44d7-8d7b-cbb6b8f427db.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/8f664c8e-ee64-4b91-8349-3671a5839893.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/dddc2972-319a-4756-844f-3183dd57175a.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/d0c78456-ef30-4144-9a08-ab78fe373867.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/1fb9fda1-6ef8-4ece-8977-07f67cb05761.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/f30df5b3-fd8c-4b41-8a9d-5f849b9962a8.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/88763d50-faa0-4627-bea4-33ba25db09a8.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/a5f7d642-5fe3-4824-961f-7c060d863f2b.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/bad14815-4f91-4f8e-ba0d-abc25b143e24.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/92e2699f-f7d4-4e5c-8324-67cb5d35c068.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/d428e7f1-0114-4dd7-b19b-bdbe7848f33b.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/99dde04d-a292-48be-8b89-345b5651d73c.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/c85adf13-63bb-4567-8af2-3fb0ff80c668.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/8fdbc165-1935-4957-bcdc-0b99ddded124.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/ccba4b47-8cae-4864-8ac6-119937a1c172.jpg,35,3,Micrathena mitrata,train
subset/train_mini/00035_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_mitrata/406fe1df-ce0c-41f1-8f47-570681a36a10.jpg,35,3,Micrathena mitrata,train
